,time_get_data,city,title,flood,address,followInfo,tag,priceInfo
0,2022-10-27,xa,浐灞半岛A10区 2室1厅 西南必看好房,浐灞半岛A10区    -  浐河西路,2室1厅 | 92.84平米 | 西南 | 简装 | 低楼层(共18层)  | 板塔结合,0人关注 / 7天以前发布,近地铁VR看装修房本满五年随时看房,"119万12,818元/平"
2082,2022-10-27,xa,海璟印象城 2室2厅 西南必看好房,海璟印象城    -  矿山路,2室2厅 | 90.15平米 | 西南 | 其他 | 中楼层(共31层)  | 板塔结合,4人关注 / 11个月以前发布,近地铁VR看装修房本满两年随时看房,"109万12,091元/平"
2083,2022-10-27,xa,西铁大明宫小区 2室2厅 南 北必看好房,西铁大明宫小区    -  经开南,2室2厅 | 63.71平米 | 南 北 | 精装 | 高楼层(共7层)  | 板楼,31人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,"64.8万10,172元/平"
2084,2022-10-27,xa,爱尚泾渭 2室2厅 南必看好房,爱尚泾渭    -  高陵,2室2厅 | 50.98平米 | 南 | 其他 | 高楼层(共16层)  | 板塔结合,2人关注 / 3个月以前发布,VR房源房本满五年随时看房,"49万9,612元/平"
2085,2022-10-27,xa,大雁塔风景区家属院 2室2厅 南 北必看好房,大雁塔风景区家属院    -  曲江,2室2厅 | 91.32平米 | 南 北 | 其他 | 高楼层(共5层)  | 板楼,34人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"90万9,856元/平"
2086,2022-10-27,xa,佳家SPORT 3室2厅 南 北必看好房,佳家SPORT    -  经开南,3室2厅 | 133平米 | 南 北 | 简装 | 高楼层(共11层)  | 板塔结合,9人关注 / 一年前发布,VR看装修房本满两年随时看房,"145万10,903元/平"
2087,2022-10-27,xa,金仕华城 2室1厅 南,金仕华城    -  城北,2室1厅 | 87.77平米 | 南 | 毛坯 | 中楼层(共32层)  | 板塔结合,43人关注 / 一年前发布,VR看装修房本满五年随时看房,"107万12,191元/平"
2088,2022-10-27,xa,陕煤物资储运家属院 1室1厅 南必看好房,陕煤物资储运家属院    -  城西,1室1厅 | 42.82平米 | 南 | 精装 | 低楼层(共6层)  | 暂无数据,3人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,"47万10,977元/平"
2089,2022-10-27,xa,融侨城 2室2厅 南必看好房,融侨城    -  唐延路,2室2厅 | 77.35平米 | 南 | 精装 | 低楼层(共33层)  | 板楼,2人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"162万20,944元/平"
2090,2022-10-27,xa,香克林小镇 2室2厅 西南必看好房,香克林小镇    -  经开南,2室2厅 | 91.97平米 | 西南 | 简装 | 低楼层(共31层)  | 板塔结合,17人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"135万14,679元/平"
2091,2022-10-27,xa,世茂都 2室2厅 西南 西,世茂都    -  经开北,2室2厅 | 87.94平米 | 西南 西 | 精装 | 高楼层(共39层)  | 塔楼,52人关注 / 8个月以前发布,近地铁VR看装修房本满两年随时看房,"159.5万18,138元/平"
2092,2022-10-27,xa,通济花园 2室2厅 南 北,通济花园    -  城北,2室2厅 | 70.78平米 | 南 北 | 精装 | 中楼层(共6层)  | 板塔结合,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"77万10,879元/平"
2093,2022-10-27,xa,恒大城 2室2厅 西南,恒大城    -  城西,2室2厅 | 88.12平米 | 西南 | 精装 | 高楼层(共32层)  | 板塔结合,5人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,"149万16,909元/平"
2094,2022-10-27,xa,美立方 2室1厅 东南,美立方    -  高新六路,2室1厅 | 59.43平米 | 东南 | 精装 | 低楼层(共31层)  | 塔楼,3人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"81万13,630元/平"
2095,2022-10-27,xa,中国铁建瑞园 2室2厅 南必看好房,中国铁建瑞园    -  高新六路,2室2厅 | 87.76平米 | 南 | 毛坯 | 中楼层(共31层)  | 板塔结合,146人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"150万17,093元/平"
2096,2022-10-27,xa,鼎新公寓 1室1厅 北,鼎新公寓    -  经开南,1室1厅 | 49.09平米 | 北 | 精装 | 中楼层(共24层)  | 板楼,2人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"65万13,241元/平"
2097,2022-10-27,xa,阳光城丽兹公馆 3室2厅 南 北必看好房,阳光城丽兹公馆    -  曲江,3室2厅 | 110.13平米 | 南 北 | 毛坯 | 中楼层(共34层)  | 板楼,29人关注 / 10个月以前发布,VR房源房本满两年随时看房,"225万20,431元/平"
2098,2022-10-27,xa,御锦城阳光里 1室1厅 东,御锦城阳光里    -  半坡立交,1室1厅 | 60.25平米 | 东 | 精装 | 低楼层(共28层)  | 板塔结合,78人关注 / 2个月以前发布,近地铁VR房源房本满五年随时看房,"76万12,615元/平"
2099,2022-10-27,xa,满堂悦MOMA 2室1厅 南必看好房,满堂悦MOMA    -  锦业路,2室1厅 | 81.11平米 | 南 | 精装 | 中楼层(共31层)  | 塔楼,46人关注 / 8个月以前发布,近地铁VR看装修房本满两年随时看房,"129.9万16,016元/平"
2100,2022-10-27,xa,华府新桃园 2室1厅 南,华府新桃园    -  唐延路,2室1厅 | 62.94平米 | 南 | 简装 | 低楼层(共32层)  | 塔楼,0人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,"81万12,870元/平"
2101,2022-10-27,xa,唐韵三坊 2室1厅 西必看好房,唐韵三坊    -  城东,2室1厅 | 76.19平米 | 西 | 精装 | 低楼层(共33层)  | 塔楼,5人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"98万12,863元/平"
2102,2022-10-27,xa,新华小区南区 2室1厅 南必看好房,新华小区南区    -  高新六路,2室1厅 | 54.58平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,46人关注 / 7个月以前发布,近地铁VR房源房本满两年随时看房,"51万9,345元/平"
2103,2022-10-27,xa,海璟时代 2室2厅 南,海璟时代    -  经开南,2室2厅 | 101.41平米 | 南 | 简装 | 低楼层(共33层)  | 板塔结合,11人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"129万12,721元/平"
2104,2022-10-27,xa,新界 1室1厅 东,新界    -  经开北,1室1厅 | 60.15平米 | 东 | 简装 | 中楼层(共27层)  | 塔楼,29人关注 / 8个月以前发布,近地铁VR看装修房本满五年随时看房,"69.6万11,572元/平"
2105,2022-10-27,xa,宏府向荣新区 2室1厅 南 北,宏府向荣新区    -  城北,2室1厅 | 45.59平米 | 南 北 | 精装 | 中楼层(共8层)  | 板楼,26人关注 / 5个月以前发布,VR房源房本满五年随时看房,"46万10,090元/平"
2106,2022-10-27,xa,中华世纪城 2室1厅 南 北,中华世纪城    -  唐延路,2室1厅 | 93.01平米 | 南 北 | 精装 | 低楼层(共27层)  | 板楼,5人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"149.9万16,117元/平"
2107,2022-10-27,xa,利君南苑 2室1厅 南 北,利君南苑    -  城西,2室1厅 | 52.54平米 | 南 北 | 简装 | 中楼层(共5层)  | 板塔结合,6人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"45万8,565元/平"
2108,2022-10-27,xa,凯森福景美地 2室1厅 西 北,凯森福景美地    -  浐河西路,2室1厅 | 64.61平米 | 西 北 | 精装 | 中楼层(共30层)  | 板楼,1人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"82.6万12,785元/平"
2109,2022-10-27,xa,蔚蓝花城七色镇B区 2室1厅 南 北,蔚蓝花城七色镇B区    -  城西,2室1厅 | 84.46平米 | 南 北 | 精装 | 中楼层(共22层)  | 板楼,4人关注 / 2个月以前发布,VR房源房本满五年随时看房,"133万15,748元/平"
2110,2022-10-27,xa,骊马豪城 2室1厅 南必看好房,骊马豪城    -  南稍门,2室1厅 | 57.24平米 | 南 | 精装 | 低楼层(共22层)  | 塔楼,7人关注 / 2个月以前发布,VR房源房本满五年随时看房,"88万15,374元/平"
2111,2022-10-27,xa,庆阳观邸 2室1厅 西北必看好房,庆阳观邸    -  城西,2室1厅 | 102.62平米 | 西北 | 简装 | 中楼层(共34层)  | 塔楼,0人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"118万11,499元/平"
2112,2022-10-27,xa,赛高国际 1室1厅 北必看好房,赛高国际    -  经开南,1室1厅 | 55.85平米 | 北 | 精装 | 中楼层(共20层)  | 塔楼,38人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"61万10,923元/平"
2113,2022-10-27,xa,东方罗马花园 2室1厅 北必看好房,东方罗马花园    -  矿山路,2室1厅 | 43.57平米 | 北 | 精装 | 中楼层(共16层)  | 塔楼,11人关注 / 10个月以前发布,VR房源房本满两年随时看房,"70.8万16,250元/平"
2114,2022-10-27,xa,枫韵蓝湾 2室1厅 南,枫韵蓝湾    -  高新六路,2室1厅 | 88.3平米 | 南 | 简装 | 18层  | 板塔结合,28人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"128万14,497元/平"
2115,2022-10-27,xa,仕嘉公寓B区（绿地世纪城） 2室2厅 南 北,仕嘉公寓B区（绿地世纪城）    -  锦业路,2室2厅 | 104.72平米 | 南 北 | 精装 | 18层  | 板塔结合,54人关注 / 一年前发布,VR看装修房本满五年随时看房,"271.9万25,965元/平"
2116,2022-10-27,xa,东方米兰 2室1厅 东必看好房,东方米兰    -  高新六路,2室1厅 | 53.5平米 | 东 | 精装 | 高楼层(共27层)  | 板塔结合,11人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"84万15,701元/平"
2117,2022-10-27,xa,浪琴湾 2室1厅 北,浪琴湾    -  经开北,2室1厅 | 64.56平米 | 北 | 简装 | 中楼层(共26层)  | 板塔结合,0人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"95万14,715元/平"
2118,2022-10-27,xa,长安易居 2室1厅 南 北,长安易居    -  城北,2室1厅 | 72.85平米 | 南 北 | 简装 | 高楼层(共11层)  | 板楼,43人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"80万10,982元/平"
2119,2022-10-27,xa,昆仑三十五街坊 2室1厅 南,昆仑三十五街坊    -  城东,2室1厅 | 48.33平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 5个月以前发布,VR看装修房本满五年随时看房,"43万8,898元/平"
2120,2022-10-27,xa,春天花园 2室1厅 南必看好房,春天花园    -  长安,2室1厅 | 80.99平米 | 南 | 简装 | 低楼层(共22层)  | 塔楼,4人关注 / 1个月以前发布,VR房源房本满两年随时看房,"102.9万12,706元/平"
2121,2022-10-27,xa,万科城市之光蜜柚 2室2厅 南必看好房,万科城市之光蜜柚    -  曲江,2室2厅 | 68.6平米 | 南 | 精装 | 低楼层(共33层)  | 板塔结合,34人关注 / 6个月以前发布,VR房源房本满两年随时看房,"148万21,575元/平"
2122,2022-10-27,xa,枫林绿洲 1室1厅 东南必看好房,枫林绿洲    -  高新三小,1室1厅 | 63.2平米 | 东南 | 精装 | 24层  | 板塔结合,0人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"183万28,956元/平"
2123,2022-10-27,xa,巨威大秦郡 2室1厅 南 北,巨威大秦郡    -  城西,2室1厅 | 87.44平米 | 南 北 | 简装 | 低楼层(共32层)  | 板塔结合,45人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"115万13,152元/平"
2124,2022-10-27,xa,太奥广场住宅 2室1厅 东南,太奥广场住宅    -  城西,2室1厅 | 85.5平米 | 东南 | 毛坯 | 中楼层(共34层)  | 板楼,13人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"133万15,556元/平"
2125,2022-10-27,xa,恒大城 2室2厅 东南必看好房,恒大城    -  城西,2室2厅 | 90.53平米 | 东南 | 精装 | 低楼层(共32层)  | 板塔结合,7人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"150万16,570元/平"
2126,2022-10-27,xa,东方米兰 2室2厅 东南必看好房,东方米兰    -  高新六路,2室2厅 | 75.96平米 | 东南 | 精装 | 中楼层(共27层)  | 板塔结合,20人关注 / 4个月以前发布,VR看装修房本满五年随时看房,"112万14,745元/平"
2127,2022-10-27,xa,英郡年华国际社区 2室2厅 南 东南必看好房,英郡年华国际社区    -  长安,2室2厅 | 78.27平米 | 南 东南 | 精装 | 低楼层(共33层)  | 塔楼,7人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"142万18,143元/平"
2128,2022-10-27,xa,东方罗马花园 2室1厅 南,东方罗马花园    -  矿山路,2室1厅 | 42.96平米 | 南 | 精装 | 低楼层(共16层)  | 塔楼,0人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"70万16,295元/平"
2129,2022-10-27,xa,逸景佲居 2室2厅 南必看好房,逸景佲居    -  高陵,2室2厅 | 87.03平米 | 南 | 简装 | 中楼层(共26层)  | 板塔结合,0人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"81万9,308元/平"
2130,2022-10-27,xa,浐灞半岛A6区 1室2厅 东必看好房,浐灞半岛A6区    -  浐河西路,1室2厅 | 48.2平米 | 东 | 简装 | 高楼层(共18层)  | 塔楼,1人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"56万11,619元/平"
2131,2022-10-27,xa,华府御城 2室1厅 南,华府御城    -  城西,2室1厅 | 77.28平米 | 南 | 精装 | 高楼层(共33层)  | 板塔结合,15人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"96万12,423元/平"
2132,2022-10-27,xa,云玺华府 2室2厅 南必看好房,云玺华府    -  曲江,2室2厅 | 82.47平米 | 南 | 简装 | 中楼层(共33层)  | 板塔结合,26人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"135万16,370元/平"
2133,2022-10-27,xa,华府御城 2室2厅 南,华府御城    -  城西,2室2厅 | 82.15平米 | 南 | 精装 | 高楼层(共33层)  | 板塔结合,1人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"107.5万13,086元/平"
2134,2022-10-27,xa,浐灞半岛A5区 1室1厅 南必看好房,浐灞半岛A5区    -  浐河西路,1室1厅 | 69.18平米 | 南 | 简装 | 中楼层(共18层)  | 板塔结合,24人关注 / 一年前发布,VR看装修房本满五年随时看房,"87.5万12,649元/平"
2135,2022-10-27,xa,嘉汇苑 2室2厅 南 北,嘉汇苑    -  城北,2室2厅 | 104.34平米 | 南 北 | 精装 | 高楼层(共26层)  | 塔楼,22人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,"138万13,226元/平"
2136,2022-10-27,xa,万科幸福里 3室2厅 南 北,万科幸福里    -  经开南,3室2厅 | 133.3平米 | 南 北 | 精装 | 高楼层(共23层)  | 板塔结合,0人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"259万19,430元/平"
2137,2022-10-27,xa,旭景兴园 2室1厅 北,旭景兴园    -  经开北,2室1厅 | 92.09平米 | 北 | 精装 | 低楼层(共22层)  | 板塔结合,9人关注 / 8个月以前发布,VR看装修房本满五年随时看房,"116万12,597元/平"
2138,2022-10-27,xa,土产进出口家属院 2室1厅 南 北必看好房,土产进出口家属院    -  南稍门,2室1厅 | 59.3平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,3人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"72万12,142元/平"
2139,2022-10-27,xa,八水洋房 2室1厅 南 北必看好房,八水洋房    -  城西,2室1厅 | 72.96平米 | 南 北 | 精装 | 低楼层(共4层)  | 板塔结合,7人关注 / 6个月以前发布,VR房源房本满五年随时看房,"76万10,417元/平"
2140,2022-10-27,xa,汇通太古城·青都新界 2室1厅 南必看好房,汇通太古城·青都新界    -  经开北,2室1厅 | 83.54平米 | 南 | 精装 | 中楼层(共33层)  | 板塔结合,1人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"127万15,203元/平"
2141,2022-10-27,xa,凤城庭院 2室1厅 东南,凤城庭院    -  经开北,2室1厅 | 87.59平米 | 东南 | 精装 | 中楼层(共33层)  | 板塔结合,0人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"129万14,728元/平"
2142,2022-10-27,xa,盛龙广场2号地 2室1厅 南必看好房,盛龙广场2号地    -  城北,2室1厅 | 82.31平米 | 南 | 简装 | 中楼层(共30层)  | 塔楼,6人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"103.8万12,611元/平"
2143,2022-10-27,xa,大华曲江公园世家五期 2室2厅 西南必看好房,大华曲江公园世家五期    -  曲江,2室2厅 | 80.04平米 | 西南 | 精装 | 32层  | 板塔结合,8人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"165万20,615元/平"
2144,2022-10-27,xa,水榭名都 2室1厅 南必看好房,水榭名都    -  高陵,2室1厅 | 45.78平米 | 南 | 简装 | 中楼层(共15层)  | 板楼,13人关注 / 3个月以前发布,VR房源房本满五年随时看房,"37万8,083元/平"
2145,2022-10-27,xa,中铁缤纷南郡 2室1厅 南 北必看好房,中铁缤纷南郡    -  陕西大会堂,2室1厅 | 86.64平米 | 南 北 | 其他 | 33层  | 板塔结合,0人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"193万22,277元/平"
2146,2022-10-27,xa,长乐坊小区 1室1厅 西南,长乐坊小区    -  城东,1室1厅 | 50.66平米 | 西南 | 其他 | 中楼层(共33层)  | 板塔结合,8人关注 / 10个月以前发布,VR看装修房本满两年随时看房,"58.5万11,548元/平"
2147,2022-10-27,xa,李家村万达广场 1室1厅 东必看好房,李家村万达广场    -  李家村,1室1厅 | 42.77平米 | 东 | 精装 | 中楼层(共29层)  | 板塔结合,3人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"50万11,691元/平"
2148,2022-10-27,xa,海璟时代 2室1厅 东南必看好房,海璟时代    -  经开南,2室1厅 | 85.84平米 | 东南 | 精装 | 高楼层(共33层)  | 板塔结合,1人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"106万12,349元/平"
2149,2022-10-27,xa,城市风景夏日景色一期 2室2厅 西南,城市风景夏日景色一期    -  高新六路,2室2厅 | 99.21平米 | 西南 | 精装 | 32层  | 板塔结合,16人关注 / 一年前发布,VR看装修房本满五年随时看房,"165万16,632元/平"
2150,2022-10-27,xa,春天花园 2室1厅 南必看好房,春天花园    -  长安,2室1厅 | 80.99平米 | 南 | 简装 | 低楼层(共22层)  | 塔楼,4人关注 / 1个月以前发布,VR房源房本满两年随时看房,"102.9万12,706元/平"
2151,2022-10-27,xa,万科城市之光蜜柚 2室2厅 南必看好房,万科城市之光蜜柚    -  曲江,2室2厅 | 68.6平米 | 南 | 精装 | 低楼层(共33层)  | 板塔结合,34人关注 / 6个月以前发布,VR房源房本满两年随时看房,"148万21,575元/平"
2152,2022-10-27,xa,万国远鉴名筑 2室2厅 北 南,万国远鉴名筑    -  城西,2室2厅 | 91.87平米 | 北 南 | 精装 | 中楼层(共26层)  | 板塔结合,18人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"120万13,062元/平"
2153,2022-10-27,xa,莱安逸境 2室2厅 南,莱安逸境    -  高新四路,2室2厅 | 91.03平米 | 南 | 精装 | 低楼层(共32层)  | 塔楼,10人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,"140万15,380元/平"
2154,2022-10-27,xa,长乐坊小区 1室1厅 南必看好房,长乐坊小区    -  城东,1室1厅 | 50.66平米 | 南 | 简装 | 高楼层(共33层)  | 板塔结合,19人关注 / 10个月以前发布,VR看装修房本满两年随时看房,"57万11,252元/平"
2155,2022-10-27,xa,东方罗马花园 1室1厅 南,东方罗马花园    -  矿山路,1室1厅 | 45.85平米 | 南 | 精装 | 高楼层(共27层)  | 塔楼,4人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"63.6万13,872元/平"
2156,2022-10-27,xa,碧水云轩 2室1厅 东必看好房,碧水云轩    -  城东,2室1厅 | 97.76平米 | 东 | 简装 | 中楼层(共28层)  | 板塔结合,33人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"89万9,104元/平"
2157,2022-10-27,xa,盛世一品 2室1厅 西南必看好房,盛世一品    -  经开南,2室1厅 | 59.36平米 | 西南 | 精装 | 中楼层(共27层)  | 板塔结合,37人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,"106万17,858元/平"
2158,2022-10-27,xa,赛高国际 1室1厅 北必看好房,赛高国际    -  经开南,1室1厅 | 55.85平米 | 北 | 精装 | 中楼层(共20层)  | 塔楼,38人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"61万10,923元/平"
2159,2022-10-27,xa,浐灞半岛A6区 1室1厅 东 北必看好房,浐灞半岛A6区    -  浐河西路,1室1厅 | 56.37平米 | 东 北 | 精装 | 低楼层(共18层)  | 塔楼,44人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"64万11,354元/平"
2160,2022-10-27,xa,天朗大兴郡蔚蓝悦城 2室2厅 东南必看好房,天朗大兴郡蔚蓝悦城    -  城西,2室2厅 | 89.16平米 | 东南 | 精装 | 高楼层(共33层)  | 板楼,5人关注 / 3个月以前发布,VR看装修房本满五年随时看房,"153万17,161元/平"
2161,2022-10-27,xa,陕重社区 2室1厅 南 北,陕重社区    -  城北,2室1厅 | 57.41平米 | 南 北 | 简装 | 中楼层(共5层)  | 板楼,38人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"45万7,839元/平"
2162,2022-10-27,xa,宏途星城 2室2厅 西必看好房,宏途星城    -  城北,2室2厅 | 78.87平米 | 西 | 简装 | 中楼层(共32层)  | 塔楼,6人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"79万10,017元/平"
2163,2022-10-27,xa,高科尚都 2室2厅 北 南,高科尚都    -  锦业路,2室2厅 | 103.77平米 | 北 南 | 简装 | 33层  | 板塔结合,17人关注 / 10个月以前发布,近地铁VR看装修房本满五年随时看房,"218万21,008元/平"
2164,2022-10-27,xa,唐韵三坊 2室2厅 西南必看好房,唐韵三坊    -  城东,2室2厅 | 78.35平米 | 西南 | 精装 | 中楼层(共33层)  | 塔楼,23人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"106万13,530元/平"
2165,2022-10-27,xa,大华曲江公园世家五期 2室2厅 南必看好房,大华曲江公园世家五期    -  曲江,2室2厅 | 81.8平米 | 南 | 精装 | 30层  | 板塔结合,11人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"167万20,416元/平"
2166,2022-10-27,xa,海亮新英里 2室2厅 南,海亮新英里    -  长安,2室2厅 | 79.12平米 | 南 | 精装 | 高楼层(共33层)  | 板塔结合,5人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"157万19,844元/平"
2167,2022-10-27,xa,旭景名园 2室1厅 东北,旭景名园    -  城西,2室1厅 | 92.4平米 | 东北 | 精装 | 高楼层(共25层)  | 板塔结合,3人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"122万13,204元/平"
2168,2022-10-27,xa,金辉悦府 2室1厅 南必看好房,金辉悦府    -  城西,2室1厅 | 78.63平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,2人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"156万19,840元/平"
2169,2022-10-27,xa,曲江雁南居 2室2厅 南必看好房,曲江雁南居    -  曲江,2室2厅 | 91.05平米 | 南 | 其他 | 低楼层(共32层)  | 板楼,37人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"135万14,828元/平"
2170,2022-10-27,xa,天朗大兴郡蔚蓝君城 2室2厅 南必看好房,天朗大兴郡蔚蓝君城    -  城西,2室2厅 | 80.63平米 | 南 | 精装 | 中楼层(共25层)  | 板塔结合,0人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"142万17,612元/平"
2171,2022-10-27,xa,金花小区 2室1厅 南 北必看好房,金花小区    -  城东,2室1厅 | 78.99平米 | 南 北 | 简装 | 高楼层(共7层)  | 板楼,10人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"55.2万6,989元/平"
2172,2022-10-27,xa,高新品阁 1室0厅 东,高新品阁    -  太白南路,1室0厅 | 33.87平米 | 东 | 简装 | 低楼层(共23层)  | 塔楼,4人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"35万10,334元/平"
2173,2022-10-27,xa,首创漫香郡 2室2厅 南,首创漫香郡    -  经开北,2室2厅 | 91.37平米 | 南 | 精装 | 低楼层(共33层)  | 板塔结合,1人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,"153.5万16,800元/平"
2174,2022-10-27,xa,世茂都 2室2厅 南必看好房,世茂都    -  经开北,2室2厅 | 82.08平米 | 南 | 精装 | 低楼层(共33层)  | 塔楼,1人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"159万19,372元/平"
2175,2022-10-27,xa,高新左岸 2室1厅 南,高新左岸    -  城西,2室1厅 | 88.73平米 | 南 | 精装 | 低楼层(共27层)  | 板塔结合,11人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"115万12,961元/平"
2176,2022-10-27,xa,旭景碧泽园 2室1厅 南 西北必看好房,旭景碧泽园    -  高新六路,2室1厅 | 84.33平米 | 南 西北 | 精装 | 低楼层(共12层)  | 板塔结合,20人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,"120万14,230元/平"
2177,2022-10-27,xa,学林雅苑 2室2厅 南 北必看好房,学林雅苑    -  长安,2室2厅 | 87.15平米 | 南 北 | 简装 | 高楼层(共26层)  | 板塔结合,13人关注 / 3个月以前发布,VR房源房本满两年随时看房,"113万12,967元/平"
2178,2022-10-27,xa,罗马嘉园 2室1厅 东 北,罗马嘉园    -  广泰门,2室1厅 | 44.8平米 | 东 北 | 精装 | 低楼层(共18层)  | 塔楼,1人关注 / 30天以前发布,近地铁VR房源房本满两年随时看房,"86.8万19,375元/平"
2179,2022-10-27,xa,新兴骏景园 2室1厅 南,新兴骏景园    -  城东,2室1厅 | 94.63平米 | 南 | 精装 | 中楼层(共16层)  | 板楼,39人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"106万11,202元/平"
2180,2022-10-27,xa,御笔华府 2室2厅 南必看好房,御笔华府    -  城南,2室2厅 | 78.4平米 | 南 | 精装 | 中楼层(共33层)  | 塔楼,0人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"140万17,858元/平"
2181,2022-10-27,xa,天朗莱茵小城 2室1厅 南,天朗莱茵小城    -  城西,2室1厅 | 76.16平米 | 南 | 简装 | 高楼层(共27层)  | 板塔结合,6人关注 / 1个月以前发布,VR房源房本满两年随时看房,"98万12,868元/平"
2182,2022-10-27,xa,佳家SPORT 2室1厅 东 北必看好房,佳家SPORT    -  经开南,2室1厅 | 69.88平米 | 东 北 | 精装 | 低楼层(共28层)  | 板塔结合,1人关注 / 2个月以前发布,VR房源房本满五年随时看房,"89万12,737元/平"
2183,2022-10-27,xa,粤汉国际 1室0厅 东南必看好房,粤汉国际    -  锦业路,1室0厅 | 38.64平米 | 东南 | 简装 | 低楼层(共22层)  | 板塔结合,4人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,"48万12,423元/平"
2184,2022-10-27,xa,御锦城原香 2室2厅 南必看好房,御锦城原香    -  浐河西路,2室2厅 | 91.97平米 | 南 | 精装 | 低楼层(共24层)  | 板楼,1人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"121万13,157元/平"
2185,2022-10-27,xa,恒大城 2室1厅 东南,恒大城    -  城西,2室1厅 | 90.53平米 | 东南 | 简装 | 低楼层(共32层)  | 板塔结合,13人关注 / 3个月以前发布,近地铁VR房源房本满两年随时看房,"146万16,128元/平"
