,time_get_data,city,title,flood,address,followInfo,tag,priceInfo,follower,release_time
0,2022-10-29,dg,黄江碧桂园高层朝南3房业主诚心出售带车位家私电器必看好房,碧桂园翡翠山二期    -  黄江镇,3室1厅 | 93.27平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,0人关注 / 7天以前发布,VR房源房本满两年随时看房,"230万24,660元/平",0人关注 ,7天以前发布
8319,2022-10-29,dg,万达物业小区环境好配套齐全户型通透通风效果好必看好房,万达华府    -  万达,3室2厅 | 92.74平米 | 南 | 毛坯 | 中楼层(共30层)  | 板塔结合,0人关注 / 11天以前发布,VR看装修房本满两年随时看房,"280万30,192元/平",0人关注 ,11天以前发布
8320,2022-10-29,dg,此房满二 户型方正实用 中高楼层 采光景观好 无摭挡必看好房,信鸿蔚蓝海岸    -  沙田镇,3室2厅 | 100平米 | 东 南 | 精装 | 28层  | 板塔结合,1人关注 / 9天以前发布,VR看装修房本满两年随时看房,"238万23,800元/平",1人关注 ,9天以前发布
8321,2022-10-29,dg,大运城邦一期南北通透户型·中高楼层·业主诚心出售·,大运城邦    -  凤岗镇,3室1厅 | 94.4平米 | 南 北 | 精装 | 33层  | 塔楼,0人关注 / 9天以前发布,VR房源房本满五年随时看房,"265万28,073元/平",0人关注 ,9天以前发布
8322,2022-10-29,dg,房屋由我维护，详情问喻鸿贵，帮您成功安家必看好房,花样年江山    -  黄江镇,3室2厅 | 93平米 | 南 | 毛坯 | 32层  | 塔楼,0人关注 / 8天以前发布,VR房源房本满两年随时看房,"205万22,044元/平",0人关注 ,8天以前发布
8323,2022-10-29,dg,莞城电梯3房有花园 满五唯一税费少 户型方正无欠款必看好房,珊洲新苑    -  运河东,3室2厅 | 110.51平米 | 东 | 简装 | 中楼层(共8层)  | 平房,0人关注 / 7天以前发布,VR房源房本满五年,"173万15,655元/平",0人关注 ,7天以前发布
8324,2022-10-29,dg,东盛大厦 3室2厅 东南必看好房,东盛大厦    -  运河东,3室2厅 | 125平米 | 东南 | 精装 | 25层  | 板塔结合,0人关注 / 23天以前发布,VR看装修房本满五年随时看房,"160万12,800元/平",0人关注 ,23天以前发布
8325,2022-10-29,dg,万佳花园 3室2厅 东北必看好房,万佳花园    -  花园新村,3室2厅 | 115平米 | 东北 | 简装 | 中楼层(共8层)  | 塔楼,1人关注 / 19天以前发布,VR看装修房本满两年随时看房,"130万11,305元/平",1人关注 ,19天以前发布
8326,2022-10-29,dg,此房南北对流格局，朝南向阳，采光好，次新房保养新必看好房,嘉宏锦园    -  上下桥,3室2厅 | 102平米 | 南 北 | 毛坯 | 中楼层(共18层)  | 塔楼,0人关注 / 16天以前发布,VR看装修房本满两年随时看房,"315万30,883元/平",0人关注 ,16天以前发布
8327,2022-10-29,dg,舒适改善型五房花园小区，绿化好，配套设施齐全交通便,雍华庭    -  东平街,5室3厅 | 208.37平米 | 东南 西北 | 精装 | 低楼层(共18层)  | 塔楼,2人关注 / 3个月以前发布,近地铁VR房源房本满五年随时看房,"416万19,965元/平",2人关注 ,3个月以前发布
8328,2022-10-29,dg,莞城  131平方4房  一梯两户  前后双阳台  南北对流,珊瑚新邨    -  运河东,4室2厅 | 131.12平米 | 东 | 简装 | 高楼层(共7层)  | 平房,2人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"118万9,000元/平",2人关注 ,2个月以前发布
8329,2022-10-29,dg,大户型5房的，1楼带一个车库的，很方便必看好房,东城综合楼    -  东平街,5室2厅 | 214.62平米 | 北 | 简装 | 高楼层(共9层)  | 板塔结合,3人关注 / 4个月以前发布,近地铁VR房源房本满五年随时看房,"280万13,047元/平",3人关注 ,4个月以前发布
8330,2022-10-29,dg,房子是高楼层朝南，新装修看湖景，拎包入住必看好房,名流印象花园二期    -  凤岗镇,3室1厅 | 89.33平米 | 东南 | 精装 | 33层  | 板塔结合,3人关注 / 30天以前发布,VR房源房本满两年随时看房,"228万25,524元/平",3人关注 ,30天以前发布
8331,2022-10-29,dg,地铁口物业 人车分流 居合老人小孩居住 次新房小区,新城市花园    -  横沥镇,3室2厅 | 114.28平米 | 东南 | 毛坯 | 低楼层(共17层)  | 板楼,0人关注 / 26天以前发布,VR看装修房本满两年随时看房,"参考价: 94万8,215元/平",0人关注 ,26天以前发布
8332,2022-10-29,dg,天一城旁边香樟1号3房毛坯房，可以装自己喜欢的风格。必看好房,香樟1号    -  樟木头镇,3室2厅 | 104.32平米 | 东北 | 毛坯 | 中楼层(共22层)  | 板塔结合,0人关注 / 29天以前发布,VR看装修房本满五年随时看房,"202万19,364元/平",0人关注 ,29天以前发布
8333,2022-10-29,dg,金美花园精装3房2卫，满五唯一 高层无遮挡 户型采光好必看好房,金美花园    -  常平镇,3室2厅 | 107.23平米 | 西 | 精装 | 19层  | 板楼,0人关注 / 21天以前发布,VR看装修房本满五年随时看房,"参考价: 142万13,237元/平",0人关注 ,21天以前发布
8334,2022-10-29,dg,中惠悦峰 高层南向三房 视野好 无遮挡 精装保养好必看好房,中惠悦峰    -  新联,3室2厅 | 87.06平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼,0人关注 / 30天以前发布,VR房源房本满两年随时看房,"206万23,662元/平",0人关注 ,30天以前发布
8335,2022-10-29,dg,蔚蓝城邦精装大三房两卫两厅，业主诚意出售，价格可谈必看好房,卓越蔚蓝城邦    -  常平镇,3室2厅 | 118.9平米 | 东南 | 简装 | 33层  | 板塔结合,0人关注 / 19天以前发布,VR看装修房本满两年随时看房,"参考价: 209万17,529元/平",0人关注 ,19天以前发布
8336,2022-10-29,dg,花园中间安静位置 西南朝向 装修保养8成新 中间楼层必看好房,石竹新花园    -  石竹,3室2厅 | 104.83平米 | 西北 | 精装 | 中楼层(共16层)  | 板塔结合,0人关注 / 23天以前发布,近地铁VR房源房本满两年随时看房,"参考价: 312万29,685元/平",0人关注 ,23天以前发布
8337,2022-10-29,dg,金地琥悦 3室2厅 南 北必看好房,金地琥悦    -  万达,3室2厅 | 97.96平米 | 南 北 | 精装 | 高楼层(共15层)  | 板塔结合,0人关注 / 18天以前发布,VR看装修房本满两年随时看房,"参考价: 255万25,948元/平",0人关注 ,18天以前发布
8338,2022-10-29,dg,次新房 新城市花园  3房2卫  诚心出售,新城市花园    -  横沥镇,3室2厅 | 115.4平米 | 东 东南 | 毛坯 | 17层  | 板塔结合,5人关注 / 19天以前发布,VR房源房本满两年随时看房,"参考价: 95万8,215元/平",5人关注 ,19天以前发布
8339,2022-10-29,dg,三房带装修高楼层，视野开阔，带车位必看好房,虎门印象    -  万达,3室2厅 | 99.22平米 | 南 北 | 精装 | 中楼层(共30层)  | 塔楼,0人关注 / 23天以前发布,VR看装修房本满两年随时看房,"290万29,228元/平",0人关注 ,23天以前发布
8340,2022-10-29,dg,黄江碧桂园高层朝南3房业主诚心出售带车位家私电器必看好房,碧桂园翡翠山二期    -  黄江镇,3室1厅 | 93.27平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,0人关注 / 7天以前发布,VR房源房本满两年随时看房,"230万24,660元/平",0人关注 ,7天以前发布
8341,2022-10-29,dg,翠云轩四房 看房方便 朝南 价格美丽必看好房,怡丰翠云轩    -  石井,4室2厅 | 87.01平米 | 南 | 简装 | 中楼层(共8层)  | 塔楼,0人关注 / 7天以前发布,VR房源房本满两年随时看房,"285万32,755元/平",0人关注 ,7天以前发布
8342,2022-10-29,dg,房子装修保养很好 4A旅游景区观音山脚下,银马广场    -  樟木头镇,3室1厅 | 91.17平米 | 南 | 精装 | 中楼层(共5层)  | 塔楼,0人关注 / 5天以前发布,VR房源房本满两年随时看房,"70万7,678元/平",0人关注 ,5天以前发布
8343,2022-10-29,dg,东城区域，公摊小，房子新装修，带家私电器，光线好必看好房,嘉华楼    -  莞城,3室2厅 | 90.26平米 | 东北 | 简装 | 中楼层(共7层)  | 暂无数据,2人关注 / 30天以前发布,VR房源房本满两年随时看房,"100万11,080元/平",2人关注 ,30天以前发布
8344,2022-10-29,dg,中旅舍宿舍 3室1厅 东南必看好房,中旅舍宿舍    -  东莞行政中心区,3室1厅 | 88平米 | 东南 | 精装 | 中楼层(共6层)  | 暂无数据,0人关注 / 7天以前发布,VR房源房本满五年随时看房,"124万14,091元/平",0人关注 ,7天以前发布
8345,2022-10-29,dg,塞纳河畔精装三房  全新家电  看房方便  急售必看好房,田禾塞纳河畔    -  运河东,3室2厅 | 86.98平米 | 北 | 精装 | 31层  | 板塔结合,0人关注 / 9天以前发布,VR房源房本满两年随时看房,"315万36,216元/平",0人关注 ,9天以前发布
8346,2022-10-29,dg,创业新村 4室1厅 南必看好房,创业新村    -  运河东,4室1厅 | 87.38平米 | 南 | 简装 | 低楼层(共7层)  | 暂无数据,0人关注 / 9天以前发布,VR看装修房本满两年随时看房,"138万15,794元/平",0人关注 ,9天以前发布
8347,2022-10-29,dg,南部湾万科城，优质看泳池中间楼层，满五必看好房,南部湾万科城    -  大宁,3室2厅 | 96.72平米 | 西南 | 精装 | 中楼层(共26层)  | 板塔结合,0人关注 / 5天以前发布,VR房源房本满两年随时看房,"280万28,950元/平",0人关注 ,5天以前发布
8348,2022-10-29,dg,虎门万达精装三房 带车位出售 忍痛割爱必看好房,万达华府    -  万达,3室2厅 | 91.89平米 | 南 | 精装 | 中楼层(共30层)  | 板塔结合,1人关注 / 14天以前发布,VR看装修房本满两年随时看房,"300万32,648元/平",1人关注 ,14天以前发布
8349,2022-10-29,dg,万达物业小区环境好配套齐全户型通透通风效果好必看好房,万达华府    -  万达,3室2厅 | 92.74平米 | 南 | 毛坯 | 中楼层(共30层)  | 板塔结合,0人关注 / 11天以前发布,VR看装修房本满两年随时看房,"280万30,192元/平",0人关注 ,11天以前发布
8350,2022-10-29,dg,此房满二 户型方正实用 中高楼层 采光景观好 无摭挡必看好房,信鸿蔚蓝海岸    -  沙田镇,3室2厅 | 100平米 | 东 南 | 精装 | 28层  | 板塔结合,1人关注 / 9天以前发布,VR看装修房本满两年随时看房,"238万23,800元/平",1人关注 ,9天以前发布
8351,2022-10-29,dg,大运城邦一期南北通透户型·中高楼层·业主诚心出售·,大运城邦    -  凤岗镇,3室1厅 | 94.4平米 | 南 北 | 精装 | 33层  | 塔楼,0人关注 / 9天以前发布,VR房源房本满五年随时看房,"265万28,073元/平",0人关注 ,9天以前发布
8352,2022-10-29,dg,房屋由我维护，详情问喻鸿贵，帮您成功安家必看好房,花样年江山    -  黄江镇,3室2厅 | 93平米 | 南 | 毛坯 | 32层  | 塔楼,0人关注 / 8天以前发布,VR房源房本满两年随时看房,"205万22,044元/平",0人关注 ,8天以前发布
8353,2022-10-29,dg,莞城电梯3房有花园 满五唯一税费少 户型方正无欠款必看好房,珊洲新苑    -  运河东,3室2厅 | 110.51平米 | 东 | 简装 | 中楼层(共8层)  | 平房,0人关注 / 7天以前发布,VR房源房本满五年,"173万15,655元/平",0人关注 ,7天以前发布
8354,2022-10-29,dg,东盛大厦 3室2厅 东南必看好房,东盛大厦    -  运河东,3室2厅 | 125平米 | 东南 | 精装 | 25层  | 板塔结合,0人关注 / 23天以前发布,VR看装修房本满五年随时看房,"160万12,800元/平",0人关注 ,23天以前发布
8355,2022-10-29,dg,万佳花园 3室2厅 东北必看好房,万佳花园    -  花园新村,3室2厅 | 115平米 | 东北 | 简装 | 中楼层(共8层)  | 塔楼,1人关注 / 19天以前发布,VR看装修房本满两年随时看房,"130万11,305元/平",1人关注 ,19天以前发布
8356,2022-10-29,dg,此房南北对流格局，朝南向阳，采光好，次新房保养新必看好房,嘉宏锦园    -  上下桥,3室2厅 | 102平米 | 南 北 | 毛坯 | 中楼层(共18层)  | 塔楼,0人关注 / 16天以前发布,VR看装修房本满两年随时看房,"315万30,883元/平",0人关注 ,16天以前发布
8357,2022-10-29,dg,舒适改善型五房花园小区，绿化好，配套设施齐全交通便,雍华庭    -  东平街,5室3厅 | 208.37平米 | 东南 西北 | 精装 | 低楼层(共18层)  | 塔楼,2人关注 / 3个月以前发布,近地铁VR房源房本满五年随时看房,"416万19,965元/平",2人关注 ,3个月以前发布
8358,2022-10-29,dg,莞城  131平方4房  一梯两户  前后双阳台  南北对流,珊瑚新邨    -  运河东,4室2厅 | 131.12平米 | 东 | 简装 | 高楼层(共7层)  | 平房,2人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"118万9,000元/平",2人关注 ,2个月以前发布
8359,2022-10-29,dg,大户型5房的，1楼带一个车库的，很方便必看好房,东城综合楼    -  东平街,5室2厅 | 214.62平米 | 北 | 简装 | 高楼层(共9层)  | 板塔结合,3人关注 / 4个月以前发布,近地铁VR房源房本满五年随时看房,"280万13,047元/平",3人关注 ,4个月以前发布
8360,2022-10-29,dg,房子是高楼层朝南，新装修看湖景，拎包入住必看好房,名流印象花园二期    -  凤岗镇,3室1厅 | 89.33平米 | 东南 | 精装 | 33层  | 板塔结合,3人关注 / 30天以前发布,VR房源房本满两年随时看房,"228万25,524元/平",3人关注 ,30天以前发布
8361,2022-10-29,dg,地铁口物业 人车分流 居合老人小孩居住 次新房小区,新城市花园    -  横沥镇,3室2厅 | 114.28平米 | 东南 | 毛坯 | 低楼层(共17层)  | 板楼,0人关注 / 26天以前发布,VR看装修房本满两年随时看房,"参考价: 94万8,215元/平",0人关注 ,26天以前发布
8362,2022-10-29,dg,天一城旁边香樟1号3房毛坯房，可以装自己喜欢的风格。必看好房,香樟1号    -  樟木头镇,3室2厅 | 104.32平米 | 东北 | 毛坯 | 中楼层(共22层)  | 板塔结合,0人关注 / 29天以前发布,VR看装修房本满五年随时看房,"202万19,364元/平",0人关注 ,29天以前发布
8363,2022-10-29,dg,金美花园精装3房2卫，满五唯一 高层无遮挡 户型采光好必看好房,金美花园    -  常平镇,3室2厅 | 107.23平米 | 西 | 精装 | 19层  | 板楼,0人关注 / 21天以前发布,VR看装修房本满五年随时看房,"参考价: 142万13,237元/平",0人关注 ,21天以前发布
8364,2022-10-29,dg,中惠悦峰 高层南向三房 视野好 无遮挡 精装保养好必看好房,中惠悦峰    -  新联,3室2厅 | 87.06平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼,0人关注 / 30天以前发布,VR房源房本满两年随时看房,"206万23,662元/平",0人关注 ,30天以前发布
8365,2022-10-29,dg,蔚蓝城邦精装大三房两卫两厅，业主诚意出售，价格可谈必看好房,卓越蔚蓝城邦    -  常平镇,3室2厅 | 118.9平米 | 东南 | 简装 | 33层  | 板塔结合,0人关注 / 19天以前发布,VR看装修房本满两年随时看房,"参考价: 209万17,529元/平",0人关注 ,19天以前发布
8366,2022-10-29,dg,花园中间安静位置 西南朝向 装修保养8成新 中间楼层必看好房,石竹新花园    -  石竹,3室2厅 | 104.83平米 | 西北 | 精装 | 中楼层(共16层)  | 板塔结合,0人关注 / 23天以前发布,近地铁VR房源房本满两年随时看房,"参考价: 312万29,685元/平",0人关注 ,23天以前发布
8367,2022-10-29,dg,金地琥悦 3室2厅 南 北必看好房,金地琥悦    -  万达,3室2厅 | 97.96平米 | 南 北 | 精装 | 高楼层(共15层)  | 板塔结合,0人关注 / 18天以前发布,VR看装修房本满两年随时看房,"参考价: 255万25,948元/平",0人关注 ,18天以前发布
8368,2022-10-29,dg,次新房 新城市花园  3房2卫  诚心出售,新城市花园    -  横沥镇,3室2厅 | 115.4平米 | 东 东南 | 毛坯 | 17层  | 板塔结合,5人关注 / 19天以前发布,VR房源房本满两年随时看房,"参考价: 95万8,215元/平",5人关注 ,19天以前发布
8369,2022-10-29,dg,三房带装修高楼层，视野开阔，带车位必看好房,虎门印象    -  万达,3室2厅 | 99.22平米 | 南 北 | 精装 | 中楼层(共30层)  | 塔楼,0人关注 / 23天以前发布,VR看装修房本满两年随时看房,"290万29,228元/平",0人关注 ,23天以前发布
8370,2022-10-29,dg,黄江碧桂园高层朝南3房业主诚心出售带车位家私电器必看好房,碧桂园翡翠山二期    -  黄江镇,3室1厅 | 93.27平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,0人关注 / 7天以前发布,VR房源房本满两年随时看房,"230万24,660元/平",0人关注 ,7天以前发布
8371,2022-10-29,dg,翠云轩四房 看房方便 朝南 价格美丽必看好房,怡丰翠云轩    -  石井,4室2厅 | 87.01平米 | 南 | 简装 | 中楼层(共8层)  | 塔楼,0人关注 / 7天以前发布,VR房源房本满两年随时看房,"285万32,755元/平",0人关注 ,7天以前发布
8372,2022-10-29,dg,房子装修保养很好 4A旅游景区观音山脚下,银马广场    -  樟木头镇,3室1厅 | 91.17平米 | 南 | 精装 | 中楼层(共5层)  | 塔楼,0人关注 / 5天以前发布,VR房源房本满两年随时看房,"70万7,678元/平",0人关注 ,5天以前发布
8373,2022-10-29,dg,东城区域，公摊小，房子新装修，带家私电器，光线好必看好房,嘉华楼    -  莞城,3室2厅 | 90.26平米 | 东北 | 简装 | 中楼层(共7层)  | 暂无数据,2人关注 / 30天以前发布,VR房源房本满两年随时看房,"100万11,080元/平",2人关注 ,30天以前发布
8374,2022-10-29,dg,中旅舍宿舍 3室1厅 东南必看好房,中旅舍宿舍    -  东莞行政中心区,3室1厅 | 88平米 | 东南 | 精装 | 中楼层(共6层)  | 暂无数据,0人关注 / 7天以前发布,VR房源房本满五年随时看房,"124万14,091元/平",0人关注 ,7天以前发布
8375,2022-10-29,dg,塞纳河畔精装三房  全新家电  看房方便  急售必看好房,田禾塞纳河畔    -  运河东,3室2厅 | 86.98平米 | 北 | 精装 | 31层  | 板塔结合,0人关注 / 9天以前发布,VR房源房本满两年随时看房,"315万36,216元/平",0人关注 ,9天以前发布
8376,2022-10-29,dg,创业新村 4室1厅 南必看好房,创业新村    -  运河东,4室1厅 | 87.38平米 | 南 | 简装 | 低楼层(共7层)  | 暂无数据,0人关注 / 9天以前发布,VR看装修房本满两年随时看房,"138万15,794元/平",0人关注 ,9天以前发布
8377,2022-10-29,dg,南部湾万科城，优质看泳池中间楼层，满五必看好房,南部湾万科城    -  大宁,3室2厅 | 96.72平米 | 西南 | 精装 | 中楼层(共26层)  | 板塔结合,0人关注 / 5天以前发布,VR房源房本满两年随时看房,"280万28,950元/平",0人关注 ,5天以前发布
8378,2022-10-29,dg,虎门万达精装三房 带车位出售 忍痛割爱必看好房,万达华府    -  万达,3室2厅 | 91.89平米 | 南 | 精装 | 中楼层(共30层)  | 板塔结合,1人关注 / 14天以前发布,VR看装修房本满两年随时看房,"300万32,648元/平",1人关注 ,14天以前发布
8379,2022-10-29,dg,万达物业小区环境好配套齐全户型通透通风效果好必看好房,万达华府    -  万达,3室2厅 | 92.74平米 | 南 | 毛坯 | 中楼层(共30层)  | 板塔结合,0人关注 / 11天以前发布,VR看装修房本满两年随时看房,"280万30,192元/平",0人关注 ,11天以前发布
8380,2022-10-29,dg,此房满二 户型方正实用 中高楼层 采光景观好 无摭挡必看好房,信鸿蔚蓝海岸    -  沙田镇,3室2厅 | 100平米 | 东 南 | 精装 | 28层  | 板塔结合,1人关注 / 9天以前发布,VR看装修房本满两年随时看房,"238万23,800元/平",1人关注 ,9天以前发布
8381,2022-10-29,dg,大运城邦一期南北通透户型·中高楼层·业主诚心出售·,大运城邦    -  凤岗镇,3室1厅 | 94.4平米 | 南 北 | 精装 | 33层  | 塔楼,0人关注 / 9天以前发布,VR房源房本满五年随时看房,"265万28,073元/平",0人关注 ,9天以前发布
8382,2022-10-29,dg,房屋由我维护，详情问喻鸿贵，帮您成功安家必看好房,花样年江山    -  黄江镇,3室2厅 | 93平米 | 南 | 毛坯 | 32层  | 塔楼,0人关注 / 8天以前发布,VR房源房本满两年随时看房,"205万22,044元/平",0人关注 ,8天以前发布
8383,2022-10-29,dg,莞城电梯3房有花园 满五唯一税费少 户型方正无欠款必看好房,珊洲新苑    -  运河东,3室2厅 | 110.51平米 | 东 | 简装 | 中楼层(共8层)  | 平房,0人关注 / 7天以前发布,VR房源房本满五年,"173万15,655元/平",0人关注 ,7天以前发布
8384,2022-10-29,dg,东盛大厦 3室2厅 东南必看好房,东盛大厦    -  运河东,3室2厅 | 125平米 | 东南 | 精装 | 25层  | 板塔结合,0人关注 / 23天以前发布,VR看装修房本满五年随时看房,"160万12,800元/平",0人关注 ,23天以前发布
8385,2022-10-29,dg,万佳花园 3室2厅 东北必看好房,万佳花园    -  花园新村,3室2厅 | 115平米 | 东北 | 简装 | 中楼层(共8层)  | 塔楼,1人关注 / 19天以前发布,VR看装修房本满两年随时看房,"130万11,305元/平",1人关注 ,19天以前发布
8386,2022-10-29,dg,此房南北对流格局，朝南向阳，采光好，次新房保养新必看好房,嘉宏锦园    -  上下桥,3室2厅 | 102平米 | 南 北 | 毛坯 | 中楼层(共18层)  | 塔楼,0人关注 / 16天以前发布,VR看装修房本满两年随时看房,"315万30,883元/平",0人关注 ,16天以前发布
8387,2022-10-29,dg,舒适改善型五房花园小区，绿化好，配套设施齐全交通便,雍华庭    -  东平街,5室3厅 | 208.37平米 | 东南 西北 | 精装 | 低楼层(共18层)  | 塔楼,2人关注 / 3个月以前发布,近地铁VR房源房本满五年随时看房,"416万19,965元/平",2人关注 ,3个月以前发布
8388,2022-10-29,dg,莞城  131平方4房  一梯两户  前后双阳台  南北对流,珊瑚新邨    -  运河东,4室2厅 | 131.12平米 | 东 | 简装 | 高楼层(共7层)  | 平房,2人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"118万9,000元/平",2人关注 ,2个月以前发布
8389,2022-10-29,dg,大户型5房的，1楼带一个车库的，很方便必看好房,东城综合楼    -  东平街,5室2厅 | 214.62平米 | 北 | 简装 | 高楼层(共9层)  | 板塔结合,3人关注 / 4个月以前发布,近地铁VR房源房本满五年随时看房,"280万13,047元/平",3人关注 ,4个月以前发布
8390,2022-10-29,dg,房子是高楼层朝南，新装修看湖景，拎包入住必看好房,名流印象花园二期    -  凤岗镇,3室1厅 | 89.33平米 | 东南 | 精装 | 33层  | 板塔结合,3人关注 / 30天以前发布,VR房源房本满两年随时看房,"228万25,524元/平",3人关注 ,30天以前发布
8391,2022-10-29,dg,地铁口物业 人车分流 居合老人小孩居住 次新房小区,新城市花园    -  横沥镇,3室2厅 | 114.28平米 | 东南 | 毛坯 | 低楼层(共17层)  | 板楼,0人关注 / 26天以前发布,VR看装修房本满两年随时看房,"参考价: 94万8,215元/平",0人关注 ,26天以前发布
8392,2022-10-29,dg,天一城旁边香樟1号3房毛坯房，可以装自己喜欢的风格。必看好房,香樟1号    -  樟木头镇,3室2厅 | 104.32平米 | 东北 | 毛坯 | 中楼层(共22层)  | 板塔结合,0人关注 / 29天以前发布,VR看装修房本满五年随时看房,"202万19,364元/平",0人关注 ,29天以前发布
8393,2022-10-29,dg,金美花园精装3房2卫，满五唯一 高层无遮挡 户型采光好必看好房,金美花园    -  常平镇,3室2厅 | 107.23平米 | 西 | 精装 | 19层  | 板楼,0人关注 / 21天以前发布,VR看装修房本满五年随时看房,"参考价: 142万13,237元/平",0人关注 ,21天以前发布
8394,2022-10-29,dg,中惠悦峰 高层南向三房 视野好 无遮挡 精装保养好必看好房,中惠悦峰    -  新联,3室2厅 | 87.06平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼,0人关注 / 30天以前发布,VR房源房本满两年随时看房,"206万23,662元/平",0人关注 ,30天以前发布
8395,2022-10-29,dg,蔚蓝城邦精装大三房两卫两厅，业主诚意出售，价格可谈必看好房,卓越蔚蓝城邦    -  常平镇,3室2厅 | 118.9平米 | 东南 | 简装 | 33层  | 板塔结合,0人关注 / 19天以前发布,VR看装修房本满两年随时看房,"参考价: 209万17,529元/平",0人关注 ,19天以前发布
8396,2022-10-29,dg,花园中间安静位置 西南朝向 装修保养8成新 中间楼层必看好房,石竹新花园    -  石竹,3室2厅 | 104.83平米 | 西北 | 精装 | 中楼层(共16层)  | 板塔结合,0人关注 / 23天以前发布,近地铁VR房源房本满两年随时看房,"参考价: 312万29,685元/平",0人关注 ,23天以前发布
8397,2022-10-29,dg,金地琥悦 3室2厅 南 北必看好房,金地琥悦    -  万达,3室2厅 | 97.96平米 | 南 北 | 精装 | 高楼层(共15层)  | 板塔结合,0人关注 / 18天以前发布,VR看装修房本满两年随时看房,"参考价: 255万25,948元/平",0人关注 ,18天以前发布
8398,2022-10-29,dg,次新房 新城市花园  3房2卫  诚心出售,新城市花园    -  横沥镇,3室2厅 | 115.4平米 | 东 东南 | 毛坯 | 17层  | 板塔结合,5人关注 / 19天以前发布,VR房源房本满两年随时看房,"参考价: 95万8,215元/平",5人关注 ,19天以前发布
8399,2022-10-29,dg,三房带装修高楼层，视野开阔，带车位必看好房,虎门印象    -  万达,3室2厅 | 99.22平米 | 南 北 | 精装 | 中楼层(共30层)  | 塔楼,0人关注 / 23天以前发布,VR看装修房本满两年随时看房,"290万29,228元/平",0人关注 ,23天以前发布
8400,2022-10-29,dg,黄江碧桂园高层朝南3房业主诚心出售带车位家私电器必看好房,碧桂园翡翠山二期    -  黄江镇,3室1厅 | 93.27平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,0人关注 / 7天以前发布,VR房源房本满两年随时看房,"230万24,660元/平",0人关注 ,7天以前发布
8401,2022-10-29,dg,翠云轩四房 看房方便 朝南 价格美丽必看好房,怡丰翠云轩    -  石井,4室2厅 | 87.01平米 | 南 | 简装 | 中楼层(共8层)  | 塔楼,0人关注 / 7天以前发布,VR房源房本满两年随时看房,"285万32,755元/平",0人关注 ,7天以前发布
8402,2022-10-29,dg,房子装修保养很好 4A旅游景区观音山脚下,银马广场    -  樟木头镇,3室1厅 | 91.17平米 | 南 | 精装 | 中楼层(共5层)  | 塔楼,0人关注 / 5天以前发布,VR房源房本满两年随时看房,"70万7,678元/平",0人关注 ,5天以前发布
8403,2022-10-29,dg,东城区域，公摊小，房子新装修，带家私电器，光线好必看好房,嘉华楼    -  莞城,3室2厅 | 90.26平米 | 东北 | 简装 | 中楼层(共7层)  | 暂无数据,2人关注 / 30天以前发布,VR房源房本满两年随时看房,"100万11,080元/平",2人关注 ,30天以前发布
8404,2022-10-29,dg,中旅舍宿舍 3室1厅 东南必看好房,中旅舍宿舍    -  东莞行政中心区,3室1厅 | 88平米 | 东南 | 精装 | 中楼层(共6层)  | 暂无数据,0人关注 / 7天以前发布,VR房源房本满五年随时看房,"124万14,091元/平",0人关注 ,7天以前发布
8405,2022-10-29,dg,塞纳河畔精装三房  全新家电  看房方便  急售必看好房,田禾塞纳河畔    -  运河东,3室2厅 | 86.98平米 | 北 | 精装 | 31层  | 板塔结合,0人关注 / 9天以前发布,VR房源房本满两年随时看房,"315万36,216元/平",0人关注 ,9天以前发布
8406,2022-10-29,dg,创业新村 4室1厅 南必看好房,创业新村    -  运河东,4室1厅 | 87.38平米 | 南 | 简装 | 低楼层(共7层)  | 暂无数据,0人关注 / 9天以前发布,VR看装修房本满两年随时看房,"138万15,794元/平",0人关注 ,9天以前发布
8407,2022-10-29,dg,南部湾万科城，优质看泳池中间楼层，满五必看好房,南部湾万科城    -  大宁,3室2厅 | 96.72平米 | 西南 | 精装 | 中楼层(共26层)  | 板塔结合,0人关注 / 5天以前发布,VR房源房本满两年随时看房,"280万28,950元/平",0人关注 ,5天以前发布
8408,2022-10-29,dg,虎门万达精装三房 带车位出售 忍痛割爱必看好房,万达华府    -  万达,3室2厅 | 91.89平米 | 南 | 精装 | 中楼层(共30层)  | 板塔结合,1人关注 / 14天以前发布,VR看装修房本满两年随时看房,"300万32,648元/平",1人关注 ,14天以前发布
8409,2022-10-29,dg,万达物业小区环境好配套齐全户型通透通风效果好必看好房,万达华府    -  万达,3室2厅 | 92.74平米 | 南 | 毛坯 | 中楼层(共30层)  | 板塔结合,0人关注 / 11天以前发布,VR看装修房本满两年随时看房,"280万30,192元/平",0人关注 ,11天以前发布
